siteid,id,content,createTime
10000,f19e8b8b-9233-4491-8466-934d3ac2b313,"[2023/06/01 16:31:17]:Nash: Hi dear Amy, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi Mary, I wonder if tier one scholarship has already been released? I haven’t heard anything yet. 
[2023/06/01 16:31:17]:Nash: well I just happened to check with the Financial Office, they are bypassing the interview stage this year due to covid, and you will hear back early to mid march.
[2023/06/01 16:31:17]:Visitor: Oh, got it. Thank you very much. ",7/5/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b314,"[2023/06/01 16:31:17]:Nash: Hi, what can I do for you?
[2023/06/01 16:31:17]:Visitor: Hi I recently received a scholarship called the great conversations scholarship for 500
[2023/06/01 16:31:17]:Visitor: Do you know what that is?
[2023/06/01 16:31:17]:Nash: That’s an honors college scholarship, you should be getting some emails about it soon :)
[2023/06/01 16:31:17]:Nash: congratulations! I believe that’s the one that comes from applying at one of the open house events
[2023/06/01 16:31:17]:Visitor: Oh, thank you very much. Glad to hear that. 
[2023/06/01 16:31:17]:Visitor: I was told that I received the 1500 dollar scholarship from the honors college but the 500 dollar great conversations one is the only one I see. Is that a mistake or are they two separate scholarships??
[2023/06/01 16:31:17]:Nash: If you're looking through your AccessUH portal, its likely the scholarships have not posted yet. Trust the email you received from Honors in the amount stated.
[2023/06/01 16:31:17]:Nash: If it says $1,500 then they will post $750 into your student account for the fall and likewise for the spring.
[2023/06/01 16:31:17]:Visitor: OK. Thank you very much. ",7/6/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b315,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, I’m an international student. I have an sat score of 1390. I’ve heard that international students get ACADEMIC EXCELLENCE SCHOLARSHIP which waives off the OOS tuition?
[2023/06/01 16:31:17]:Nash: Yes. You can try to apply that. 
[2023/06/01 16:31:17]:Visitor: I’m gonna be applying for fall 2022. What is the maximum amount of scholarship I can get considering I apply early?
[2023/06/01 16:31:17]:Nash: The earlier you apply, the more money the school has to offer students. The priority deadline is in November, but I suggest to apply right when the application opens. The max you can receive is $6500 per year. 
[2023/06/01 16:31:17]:Nash: Please note the amount of a student's scholarship is based on the academic profile and the strength of the incoming class cohort, not the date of the application.
[2023/06/01 16:31:17]:Visitor: Yes. I understand. I’ll apply right now. Thank you. ",7/7/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b316,"[2023/06/01 16:31:17]:Nash: Hi sir, what’s your inquiry today?
[2023/06/01 16:31:17]:Visitor: Hi when I transferred here, I was awarded the Transfer Excellence Scholarship — which I can renew for an additional year. Now it’s my last year at UH, and I’m worried they might take it away?
[2023/06/01 16:31:17]:Visitor: I don’t have many classes left to complete, which is why I’m taking 9 credit hours per term. But in order to remain eligible for the scholarship, it needs to be 12/full-time.
[2023/06/01 16:31:17]:Nash: Yes. If you cannot meet the least requirement for the scholarship, it will be taken away. 
[2023/06/01 16:31:17]:Visitor: Oh no, is there any way to save it?
[2023/06/01 16:31:17]:Nash: Maybe you can just sign up for an extra easy A class. THEA 1331, KIN 1304, stuff that takes very little effort and you'll get an A. That way you can stay at 12 hours and get your financial aid.
[2023/06/01 16:31:17]:Visitor: Oh haven’t thought of that. Thank you for your suggestion. ",7/8/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b317,"[2023/06/01 16:31:17]:Nash: Good morning Daniel, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, I’ve applied Bauer Scholarship but haven’t receive any reply yet. 
[2023/06/01 16:31:17]:Nash: Hi, according to the note from FA office, the Bauer Scholarship do not send rejection letters. 
[2023/06/01 16:31:17]:Nash: Quoted here: ""Because students are selected throughout the year, the Bauer Scholarship Office only contacts students who have been selected to receive a scholarship. You may not receive something for the fall, but may still receive something for spring. Because of this, we do not send out rejection letters, we never stop considering you for scholarships!""
[2023/06/01 16:31:17]:Visitor: Oh, so this means I was rejected?
[2023/06/01 16:31:17]:Nash: I’m afraid so. I suggest you contact with Financial Aid office to confirm that. The number is +13564805647
[2023/06/01 16:31:17]:Visitor: Alright, I’ll call them Thank you. ",7/9/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b318,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today?
[2023/06/01 16:31:17]:Visitor: It is about the tier one scholarship. Its almost april and nothing?
[2023/06/01 16:31:17]:Nash: Hi normally you will receive an accepted/rejected email. If you haven’t, please check with the Financial Aid office. Their phone number is: +13564805647. 
[2023/06/01 16:31:17]:Visitor: Haven’t get anything. I’ll call that, thank you.",7/10/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b319,"[2023/06/01 16:31:17]:Nash: Hi Joe. How can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, I want to know what is the limit you can get for a Computer Science major as an undergraduate for subsidized/unsubsidized loans? I'm at 26k now and I've been told that the range is between 20k-30k.
[2023/06/01 16:31:17]:Nash: I believe undergraduate aggregate limit for federal loan is 56k.
[2023/06/01 16:31:17]:Visitor: OK. Thank you. ",7/11/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b320,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hello, I have a question about the Loan. 
[2023/06/01 16:31:17]:Nash: OK. What is it?
[2023/06/01 16:31:17]:Visitor: Is it possible use my HCC loans for my classes at UH? Just curious
[2023/06/01 16:31:17]:Nash: Yes it is possible, but you have to send your FAFSA to both schools and both schools financial aid departments have to know about the other one.
[2023/06/01 16:31:17]:Visitor: Oh, how to do that?
[2023/06/01 16:31:17]:Nash: I suggest that you come to UH Financial Aid office in person and talk to them about your situation. The process is a little complicated, but they will definitely help you with that. 
[2023/06/01 16:31:17]:Visitor: OK. I’ll go talk with them. Thank you. ",7/12/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b321,"[2023/06/01 16:31:17]:Nash: Hi, what can I do for you?
[2023/06/01 16:31:17]:Visitor: Hi, My loan still hasn't disbursed yet. 
[2023/06/01 16:31:17]:Visitor: for the past 3 semesters they've always disbursed one or two days after the disbursement date.
[2023/06/01 16:31:17]:Nash: Hi, it may take 1 to 3 weeks to disburse the loans. I think you can wait in patient. Or, you can contact FA office to check the status. 
[2023/06/01 16:31:17]:Visitor: Ok. I’ll check with them. Thank you. ",7/13/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b322,"[2023/06/01 16:31:17]:Nash: Good afternoon, how can I help you?
[2023/06/01 16:31:17]:Visitor: Hi, i am waiting for my aid to disburse so I chose the emergency deferment plan but im not sure if it went thru. does this look good?
[2023/06/01 16:31:17]:Nash: You chose to take out the Emergency Defer loan because your FinAid didn't go through yet?
[2023/06/01 16:31:17]:Visitor: yes aid hasn’t disbursed yet and i’m waiting on more aid? is this okay???
[2023/06/01 16:31:17]:Nash: You shouldn't be penalized on waiting for your aid to disburse. Usually the university is aware of the aid going to be disbursed, so you won't be charged late fees or anything.
[2023/06/01 16:31:17]:Visitor: thanks so much! so was the EDL a good choice?
[2023/06/01 16:31:17]:Nash: Did you need it to cover the remaining funds that your FinAid didn't cover?
[2023/06/01 16:31:17]:Visitor: yes absolutely
[2023/06/01 16:31:17]:Nash: Then it is OK. It will say payment plan applied if it went through
[2023/06/01 16:31:17]:Visitor: OK. Thank you. ",7/14/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b323,"[2023/06/01 16:31:17]:Nash: Hello, how can I help you today?
[2023/06/01 16:31:17]:Visitor: About a month and a half ago, I applied and was approved for a Sallie Mae loan. Well, payments are due tomorrow and the loan is still in the “school certification” process. 
[2023/06/01 16:31:17]:Visitor: Should I just utilize the deferment plan until my loan is finally approved, or is there something else I can do? 
[2023/06/01 16:31:17]:Nash: Hi, I suggest do a deferment plan, so you don't get dropped from your classes.
[2023/06/01 16:31:17]:Visitor: OK. Thank you so much. ",7/15/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b324,"[2023/06/01 16:31:17]:Nash: Hello, James, how can I help you today?
[2023/06/01 16:31:17]:Visitor: hi, I forgot to pay for the deferred plan. 
[2023/06/01 16:31:17]:Visitor: what happens if I don’t pay my deferred plan by Monday? What’s the fee? Will it not let me register for classes?
[2023/06/01 16:31:17]:Nash: Hi , the fee is $25. 
[2023/06/01 16:31:17]:Visitor: That’s it? Does anything else happen?
[2023/06/01 16:31:17]:Nash: Yes, a financial hold will be placed on your account.
[2023/06/01 16:31:17]:Visitor: Will it affect the classes I enrolled in for summer/fall?
[2023/06/01 16:31:17]:Nash: No, if you are already enrolled, it won't kick you out. But you should get it cleared up before the next semester starts. They may not let you attend then. 
[2023/06/01 16:31:17]:Visitor: Thank you so much!",7/16/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b325,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi I wonder If I’m part time do you still pay full time tuition?
[2023/06/01 16:31:17]:Nash: UH charges per class, not a flat amount per sem like some other colleges. It just depends on how many classes you take and how many credit hours they're worth (4 credit classes > 3 cred classes).
[2023/06/01 16:31:17]:Visitor: Oh, I got it. Thank you. ",7/17/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b326,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today?
[2023/06/01 16:31:17]:Visitor:  I recently dropped a class with a 'W' because the workload was giving me unnecessary stress 
[2023/06/01 16:31:17]:Visitor: Since I dropped, do I still have to pay that whole sum off? Or will some of it be taken off the total? 
[2023/06/01 16:31:17]:Nash: Yes. You unfortunately still have to pay for the class. You can only drop and get a refund within like a week of the semester starting.
[2023/06/01 16:31:17]:Visitor: Oh. Damn. 
[2023/06/01 16:31:17]:Nash: Sorry about that. Try to take less classes next semester. 
[2023/06/01 16:31:17]:Visitor: I will. Thank you all the same. ",7/18/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b327,"[2023/06/01 16:31:17]:Nash: Hello, what can I do for you today?
[2023/06/01 16:31:17]:Visitor: Hi I want to know if the meal plan go under Tuition and Fees? 
[2023/06/01 16:31:17]:Visitor: Like if I have a full scholarship that covers tuition and fees would the meal plan be covered, Ik the parking pass is.
[2023/06/01 16:31:17]:Nash: Yeah, all expenses get combined into one giant bill (under account balance in student financials) that all of your aid can cover
[2023/06/01 16:31:17]:Visitor: Oh. That’s fantastic. Thank you. ",7/19/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b328,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you?
[2023/06/01 16:31:17]:Visitor: I would like to ask how much the estimated tuition fees for these majors + the housing/meal plan per sem. Is it cheaper to just study in private college while living with parents or here in UH with tuition and dorm?
[2023/06/01 16:31:17]:Nash: You can find these info in the website. Please visit this link: https://www.uh.edu/tuitioncal
[2023/06/01 16:31:17]:Visitor: OK thanks. ",7/20/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b329,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi
[2023/06/01 16:31:17]:Visitor: For the installment pay plan, are we supposed to pay 25% with financial aid or without financial aid?
[2023/06/01 16:31:17]:Nash: Financial aid is incorporated into the first payment, so you pay after your financial aid is depleted.
[2023/06/01 16:31:17]:Visitor: Seems  financial aid wasnt counted with the installment plan. Do you know why?
[2023/06/01 16:31:17]:Nash: Financial aid is released to students a couple weeks after the first payment is due. So your second installment payment, depending on how much your financial aid is, will be less or completely eliminated.
[2023/06/01 16:31:17]:Visitor: OK. Understand now. Thank you. ",7/21/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b330,"[2023/06/01 16:31:17]:Nash: Hi May, Linda here. How can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, would you please explain to me the difference of the three payment plans and which one is the best one?
[2023/06/01 16:31:17]:Visitor: I'm an incoming transfer student so this is new to me.
[2023/06/01 16:31:17]:Nash: Alright, don’t worry. What are the 3 three payment plans?
[2023/06/01 16:31:17]:Visitor: Or sorry. 
[2023/06/01 16:31:17]:Visitor: This. 
 
[2023/06/01 16:31:17]:Nash: Short term Deferment Loan pushes back the due date of all costs and is only available to students living on campus.

Emergency Deferment Loan pushes ONLY tuition and mandatory fees and is available to everyone.

Installment Plan divides all costs into 4 payments and is available to all students. 1st payment due date does not change but the next 3 payments are spread out through the semester.

Typically you'd choose the first two if you're waiting on scholarships and loans and you know that they'd cover all costs.

Otherwise you pay all costs in one lump sum OR enroll in the installment Plan

[2023/06/01 16:31:17]:Visitor: Great. Thanks for your explain. It is very helpful. ",7/22/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b331,"[2023/06/01 16:31:17]:Nash: Hello sir. What can I do for you?
[2023/06/01 16:31:17]:Visitor: When are parking permits added to the tuition bill? As soon as you select them or at some point in August?
[2023/06/01 16:31:17]:Nash: I think it is probably later in august. 
[2023/06/01 16:31:17]:Visitor: Ok. Thanks. ",7/23/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b332,"[2023/06/01 16:31:17]:Nash: Hi Joe, what’s you inquiry today?
[2023/06/01 16:31:17]:Visitor: Hi I have financial aid, the Undergraduate Institutal Grant but it disburse 12 day after classes start.
[2023/06/01 16:31:17]:Visitor: Also it say it an estimate I have accepted it and done everything for it. It covers my tuition cost but it doesn't show on my stuff like my other scholarships. Do I set up a payment plan before the 16th?
[2023/06/01 16:31:17]:Nash: No. you don’t have to worry about the grant disbursing the 12th day. you don’t have to pay for that.
[2023/06/01 16:31:17]:Nash: if your grant is $1500 and you owe $6000, you only have to pay $4500, despite the grant disbursing later.
[2023/06/01 16:31:17]:Visitor: Thank you was having mini panic attacks about this.
[2023/06/01 16:31:17]:Nash: Sure. You’ll be fine, don’t worry. 
[2023/06/01 16:31:17]:Visitor: Thank you again. ",7/24/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b333,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today, sir?
[2023/06/01 16:31:17]:Visitor: Hello. Is the cougar fund exausted? I applied so long ago but haven’t received it .
[2023/06/01 16:31:17]:Nash: Well, yes. unfortunately it was exhausted in April/May
[2023/06/01 16:31:17]:Visitor: Hmm I was so in need of it . I dont know what I’ll do now
[2023/06/01 16:31:17]:Nash: Maybe you can try other types of aids. There are still many choices. You can visit this link and see: https://www.uh.edu/financialaid
[2023/06/01 16:31:17]:Visitor: All right I will. Thank you. ",7/25/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b334,"[2023/06/01 16:31:17]:Nash: Hi Davy, what is your inquiry today?
[2023/06/01 16:31:17]:Visitor: I selected Short-Term Tuition Plan for this school year but something has me a little worried. There is a 12% APR on this plan and I was wondering if It gets added on to the payment I have to do on October 6th. Or is it like if I dont pay it on time?
[2023/06/01 16:31:17]:Nash: It’s added on to your payment the twelfth day after classes start as it’s a required part of the plan, if you have some financial aid I recommend doing the installment payment plan instead. The financial aid pays off as much of the first installment as it can so ideally your first installment would be paid off and you wouldn’t have to worry about payments till later in the year (with only a $25 origination fee). If that’s not an option for you and you have to do the short term plan you would have to pay that fee
[2023/06/01 16:31:17]:Visitor: So the 12% interest gets added no matter what?
[2023/06/01 16:31:17]:Nash: Yeah unfortunately it’s university policy
[2023/06/01 16:31:17]:Visitor: So its the whole 12% getting added on at the same time??? damn. Im still waiting on a big scholarship to come in. I'll try to change it to installment.
[2023/06/01 16:31:17]:Nash: Yeah installment is better since any financial aid can help cover your first installment and it’s only a $25 fee, good luck. 
[2023/06/01 16:31:17]:Visitor: OK. Thank you very much. ",7/26/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b335,"[2023/06/01 16:31:17]:Nash: Hello Sunny, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, I am taking a class this summer and it is telling me I have to pay by tomorrow but it also sends some financial aid is still pending and when I go to pay I have to pay the full amount, not just the total it tells me after the financial aid is applied, so would I just pay all of it now and then financial aid would transfer to my bank or what? This is the first time taking a summer class at UH.
[2023/06/01 16:31:17]:Nash: Hi, please follow these instructions. 
1.	you can check on your balance for the summer on myuh, go to ""student center"" and look on account balance and see total amount due, that will be the amount you have to pay after financial aid. Write it down.
2.	Then go to ""student financials"", there look to the left and click on "" make a payment"". Where it says online payment enter on "" payment amount"" the amount you wrote down before, that amount you have to pay after financial aid.
You don't have to pay the whole thing, just the portion you are responsible for after financial aid is applied. Once you pay that portion, you will see on ""student center"" that your total amount due is $0.00, because you paid the portion not covered by financial aid.
[2023/06/01 16:31:17]:Visitor: Would you please wait, let me try that now. 
[2023/06/01 16:31:17]:Nash: Sure, take your time. 
[2023/06/01 16:31:17]:Visitor: thank you! The balance did go to 0 once I made the payment, thank you for letting me know about it! I was about to pay the full amount lmao
[2023/06/01 16:31:17]:Nash: You are welcome. ",7/27/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b336,"[2023/06/01 16:31:17]:Nash: Hi Daniel, what do you want to know today?
[2023/06/01 16:31:17]:Visitor: I'm an incoming freshman, and I received an email saying that I'm eligible for Cougar Promise. So, when do I get the money? Does it come with the usual financial aid (which I'm assuming is this past March) or at the end of my freshman year?
[2023/06/01 16:31:17]:Nash: It will come with your financial aid. 
[2023/06/01 16:31:17]:Visitor: So when does the financial aid come? Does it come at the end of the school year?
[2023/06/01 16:31:17]:Nash: The financial aid is applied to your account at the beginning of the semester. After you are still enrolled full time by a certain date (like the 12th class day or something like that), then any balance left over will be refunded to you. Usually receive it about a month after school starts. You will want to sign up for the automatic deposit, otherwise they will send you a paper check which takes longer.
[2023/06/01 16:31:17]:Visitor: Alright, thanks a bunch!",7/28/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b337,"[2023/06/01 16:31:17]:Nash: Hi how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi sorry, still me Daniel. One more question. So I’ve already received financial aid offers that aren’t Cougar Promise. If I submit the form, do they change? Should I reject the loans?
[2023/06/01 16:31:17]:Nash: Your other financial aid shouldn't change. FYI, as I understand it, the Cougar Promise will only cover the rest of your tuition and fees. It will not cover housing and meal plan, if you are staying on campus.
[2023/06/01 16:31:17]:Visitor: Alright, thank you for the quick answer!",7/29/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b338,"[2023/06/01 16:31:17]:Nash: Hello, how may I help you?
[2023/06/01 16:31:17]:Visitor: I just got an email saying that if i don’t fully pay off the remainder of my tuition by Friday I will be charged a $50 severance of service fee. Idk what that is and was wondering if it’ll affect my schooling as of rn or if I’ll be unenrolled in school
[2023/06/01 16:31:17]:Nash: Well, U will get dropped immediately.. jk means what ever u owe at 50 to it .. wont affect anything now but u cant enroll for summer or fall.
[2023/06/01 16:31:17]:Visitor: Like even if I do pay it off before the next semester?
[2023/06/01 16:31:17]:Nash: Takes like 1-2 days to update once u pay it off.",7/30/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b339,"[2023/06/01 16:31:17]:Nash: Hi, what can I do for you, sir?
[2023/06/01 16:31:17]:Visitor: I haven't lived in America for 5 years and graduated in a DODEA High school. Any way, I can get in-state tuition? or any discount? Thank you
[2023/06/01 16:31:17]:Nash: Yes if you can get $1000 in scholarships it becomes in state tuition.
[2023/06/01 16:31:17]:Visitor: Could u elaborate further? I don't quite understand this
[2023/06/01 16:31:17]:Nash: UH offers an incentive where if you get $1000 in any kind of scholarships over a given year, we will reduce your tuition from out of state or international to the in state rate ($1000 per 3 credit class)
[2023/06/01 16:31:17]:Visitor: Oh, got it. Thank you very much. ",7/31/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b340,"[2023/06/01 16:31:17]:Nash: Hello, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi. I'm a freshman who doesn't really know the game too well yet with scholarships and financial aid.
[2023/06/01 16:31:17]:Visitor: I have grants that will basically pay the tuition entirely from UH, but those are disbursed 6 days later, on the 23rd.
[2023/06/01 16:31:17]:Visitor: Am I screwed, like will I get kicked or something because at this rate I'm paying my tuition 6 days late.
[2023/06/01 16:31:17]:Nash: Hi, The system recognizes pending aid. As long as the difference between your total term balance and pending financial aid is zero, you are fine.
[2023/06/01 16:31:17]:Visitor: Oh, thank you so much. ",8/1/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b341,"[2023/06/01 16:31:17]:Nash: Hi what can I do for you?
[2023/06/01 16:31:17]:Visitor: I’m an international transfer student. Do you know how much it’ll cost for international transfer student?
[2023/06/01 16:31:17]:Nash: Hi, you can check this link for details: https://www.uh.edu/financial/undergraduate/tuition-fees/",8/2/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b342,"[2023/06/01 16:31:17]:Nash: Hello, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, I wonder if there will be emergency grants for the Fall 2022-Spring 2023 academic year?
[2023/06/01 16:31:17]:Nash: As I know, that was only for COVID. So currently there is no emergency grants currently. 
[2023/06/01 16:31:17]:Visitor: Oh. OK. Thanks. ",8/3/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b343,"[2023/06/01 16:31:17]:Nash: Hi Peter, what is your inquiry today?
[2023/06/01 16:31:17]:Visitor: Hi, I wonder if there is any student grants or funds I can apply right now for financial help?
[2023/06/01 16:31:17]:Nash: There’s a scholarship portal in your AcessUH account with over $1.4 million dollars in scholarships. You can check that. 
[2023/06/01 16:31:17]:Visitor: where is it exactly?
[2023/06/01 16:31:17]:Nash: You can open the AccessUH, there is a menu called scholarships. 
[2023/06/01 16:31:17]:Visitor: Oh, found it. Thank you. [2023/06/01 16:31:17]:Nash: Hi Peter, what is your inquiry today?
[2023/06/01 16:31:17]:Visitor: Hi, I wonder if there is any student grants or funds I can apply right now for financial help?
[2023/06/01 16:31:17]:Nash: There’s a scholarship portal in your AcessUH account with over $1.4 million dollars in scholarships. You can check that. 
[2023/06/01 16:31:17]:Visitor: where is it exactly?
[2023/06/01 16:31:17]:Nash: You can open the AccessUH, there is a menu called scholarships. 
[2023/06/01 16:31:17]:Visitor: Oh, found it. Thank you. ",8/4/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b344,"[2023/06/01 16:31:17]:Nash: Hi, how can I help you today, Steve?
[2023/06/01 16:31:17]:Visitor: Hi, I suck at FAFSA. I got a pell grant for next Spring but I’m supposed to graduate this Fall ????. Is there any chance that I can get the spring one combined with the fall semester?
[2023/06/01 16:31:17]:Nash: Sorry, no. Grants are per semester not year, so you’ll just get one semesters worth.
[2023/06/01 16:31:17]:Visitor: Alright. Thanks anyway. ",8/5/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b345,"[2023/06/01 16:31:17]:Nash: Hi what can I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, I see TEXAS Grant comes up in my financial aid package but doesn’t show up under pending financial aid on the payment page. 
[2023/06/01 16:31:17]:Nash: OK, let me check. What’s your full name please?
[2023/06/01 16:31:17]:Visitor: Peter Parker. 
[2023/06/01 16:31:17]:Nash: Your full name is Peter Parker? The same with Spiderman?
[2023/06/01 16:31:17]:Visitor: Yeah, how to say, my parents are comic fans. Haha. 
[2023/06/01 16:31:17]:Nash: All right, Peter, please wait, let me check. 
[2023/06/01 16:31:17]:Nash: Hi Peter, I’ve found your profile. I see that your estimate hasn't been processed and I don't see any note of it being processed. 
[2023/06/01 16:31:17]:Visitor: So what should I do?
[2023/06/01 16:31:17]:Nash: Don’t worry, I'll send them an email right now. The Grant should get processed by tomorrow morning.
[2023/06/01 16:31:17]:Visitor: Oh really? 
[2023/06/01 16:31:17]:Nash: Yes. 
[2023/06/01 16:31:17]:Visitor: what happens if I don't receive it by tmr morning since payments are due by 5 pm tmr.
[2023/06/01 16:31:17]:Nash: I think you will receive that my tomorrow morning. But if you are worried about that, you can just set up an emergency deferment plan for 90 days so that way your enrollment doesn't get dropped.
[2023/06/01 16:31:17]:Visitor: OK. I’ll wait and see tomorrow. You really saved me. Thank you sooooo much!
[2023/06/01 16:31:17]:Nash: You are welcome. Glad to help. ",8/6/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b346,"[2023/06/01 16:31:17]:Nash: hello, how may I help you madam?
[2023/06/01 16:31:17]:Visitor: Hi, I wonder when I am supposed to be awarded my Texas grant? According to the requirements, I still qualify but I wasn't awarded it when I got my financial aid offer.
[2023/06/01 16:31:17]:Nash: Hi don’t worry, Grants are awarded the first to second week or September. Please wait in patient. 
[2023/06/01 16:31:17]:Visitor: Thank you for your help! I appreciate it.",8/7/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b347,"[2023/06/01 16:31:17]:Nash: Hi, how may I help you today?
[2023/06/01 16:31:17]:Visitor: Hi I got an email earlier today from the office of financial aid saying that is “The Texas Public Education Grant (TPEG) for Housing is a one-time award. To be eligible to receive this award, you must be living on-campus and enrolled in at least 9 credit hours each fall and spring semester.”
[2023/06/01 16:31:17]:Visitor: It says it’s a one-time award. I got the grant last year and then again this year, so does this mean it may have been an error and it’s going to be removed from my financial aid soon? 
[2023/06/01 16:31:17]:Nash: I believe the “one-time” means you can only get it one time for each application. So if you already got the grant this year, that won’t be taken away. And you can still apply for that next year. Sorry for the confusing description in the email. 
[2023/06/01 16:31:17]:Visitor: Oh, that really helpful. Thank you very much!",8/8/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b348,"[2023/06/01 16:31:17]:Nash: Hi, sir, how may I help you today?
[2023/06/01 16:31:17]:Visitor: So I don’t know if this is a dumb question or not but why I cannot see how much we need to pay for enrolled classes for the summer and fall semesters?
[2023/06/01 16:31:17]:Visitor: Mine says $0! idk what’s going on, even for my future balance it says $0
[2023/06/01 16:31:17]:Nash: Don’t worry, it is not ready yet. I think the number will be ready next Monday. 
[2023/06/01 16:31:17]:Visitor: Oh. OK. Thank you for that. ",8/9/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b349,"[2023/06/01 16:31:17]:Nash: Hi sir, how can I help you today?
[2023/06/01 16:31:17]:Visitor: Can I use federal and Texas grant on parking fee?
[2023/06/01 16:31:17]:Nash: Yes it’s a fee on your account u can use ur grants/loans no problem
[2023/06/01 16:31:17]:Visitor: OK. Thank you for that. ",8/10/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b350,"[2023/06/01 16:31:17]:Nash: Good morning sir, how may I help you today?
[2023/06/01 16:31:17]:Visitor: Hi, If my financial aid (including grants) covers my balance and my balance is negative, do I have to pay anything on the due date?
[2023/06/01 16:31:17]:Visitor: My balance is negative in my UH account so that makes me think I'll be fine, but I dont want the 18th to come around and find out my grants wont be applied until a later date.
[2023/06/01 16:31:17]:Nash: Ah, don’t worry, Grants and Scholarships will cover your tuition. And the negative balance is the money that will be refunded to you after everything is paid for.
[2023/06/01 16:31:17]:Visitor: Oh ok awesome. Thanks!",8/11/2023 16:31
10000,f19e8b8b-9233-4491-8466-934d3ac2b351,"[2023/06/01 16:31:17]:Nash: Hi, Peter, what is you inquiry today?
[2023/06/01 16:31:17]:Visitor: I got an email saying that there will be money disbursed in the form of a 'refund'.
[2023/06/01 16:31:17]:Visitor: It is called CARES Act Grant. 
[2023/06/01 16:31:17]:Visitor: Is it real? And if so, how much will I get?
[2023/06/01 16:31:17]:Nash: Yes. It is real. I will be on your account under “accept financial aid” on the student center. You will get $200. 
[2023/06/01 16:31:17]:Visitor: Oh, that’s great. Thank you. ",8/12/2023 16:31
